fonte_de_recursos,valor_despesas,indice_despesas,nome_despesas
006 - OUTRAS FONTES DE RECURSOS,245.0,33903052,MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS
006 - OUTRAS FONTES DE RECURSOS,600.0,33903054,MATERIAL INSTALACAO ELETRICA E ELETRONICA
006 - OUTRAS FONTES DE RECURSOS,35.0,33903090,OUTROS MATERIAIS DE CONSUMO
006 - OUTRAS FONTES DE RECURSOS,94768.0,33903343,"LOCACAO DE VEICULOS,AERONAVES E OUTROS"
006 - OUTRAS FONTES DE RECURSOS,169375.66,33903344,VALE-TRANSPORTE
006 - OUTRAS FONTES DE RECURSOS,2993000.0,33903505,SERVICOS DE CONSULTORIA-ORGANISMO INTERNACIO
006 - OUTRAS FONTES DE RECURSOS,22501.56,33903799,OUTROS SERVICOS
006 - OUTRAS FONTES DE RECURSOS,39675.9,33903949,ESTAGIARIOS CONTRATADOS POR INSTITUICOES
006 - OUTRAS FONTES DE RECURSOS,191177.96,33903973,FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB
006 - OUTRAS FONTES DE RECURSOS,223442.13,33903999,OUTROS SERVICOS DE TERCEIROS
006 - OUTRAS FONTES DE RECURSOS,58091.0,33904112,CONTRIBUICOES A EMPRESAS ESTATAIS
006 - OUTRAS FONTES DE RECURSOS,3081972.98,33904710,CONTRIBUICOES P/FORMACAO DO PASEP/PIS
006 - OUTRAS FONTES DE RECURSOS,39000.0,33905011,ENERGIA ELETRICA
006 - OUTRAS FONTES DE RECURSOS,5544212.81,33909301,INDENIZACOES E RESTITUICOES DIVERSAS
006 - OUTRAS FONTES DE RECURSOS,6571871.27,44405101,TRANSFERENCIAS A MUNICIPIOS-OBRAS
006 - OUTRAS FONTES DE RECURSOS,7516500.0,44903501,"SERV. DE CONSULTORIA, ASSESSORIA E AUDITORIA"
006 - OUTRAS FONTES DE RECURSOS,3208854.22,44905110,ESTUDOS E PROJETOS
006 - OUTRAS FONTES DE RECURSOS,6291340.86,44905111,GERENCIAMENTO DE OBRAS
006 - OUTRAS FONTES DE RECURSOS,39160474.15,44905130,EXECUCAO DE OBRAS E INSTALACOES
006 - OUTRAS FONTES DE RECURSOS,26790855.51,44905131,DESAPROPRIACOES
006 - OUTRAS FONTES DE RECURSOS,45640746.0,44905211,TRENS
006 - OUTRAS FONTES DE RECURSOS,330408035.0,45906510,SUBSCRICAO DE ACOES-INVESTIMENTOS
006 - OUTRAS FONTES DE RECURSOS,137377128.78,45916510,SUBSCRICAO DE ACOES-INVESTIMENTOS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,6154.9,33903013,"MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA"
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,10724.04,33903019,LUBRIFICANTE AUTOMOTIVO
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,71901.56,33903024,OUTROS COMBUSTIVEIS E LUBRIFICANTES
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,56637.03,33903025,GASOLINA AUTOMOTIVA-REEMBOLSO
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,36450.89,33903027,ETANOL AUTOMOTIVO-REEMBOLSO
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,170000.0,33903028,DIESEL AUTOMOTIVO-REEMBOLSO
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,53798.82,33903034,MATERIAL DE USO VETERINARIO
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,62219.48,33903050,PECAS DE REPOSICAO E ACESSORIOS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,24506.68,33903051,FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,1859.88,33903052,MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,1873.95,33903054,MATERIAL INSTALACAO ELETRICA E ELETRONICA
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,42573.6,33903066,MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,102199.06,33903090,OUTROS MATERIAIS DE CONSUMO
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,2900.0,33903936,"DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO"
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,160500.0,33903945,OUTROS SEGUROS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,1261533.67,33903979,CONSERVACAO E MANUTENCAO DE IMOVEIS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,203492.06,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,675676.27,33903999,OUTROS SERVICOS DE TERCEIROS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,21076188.6,44903501,"SERV. DE CONSULTORIA, ASSESSORIA E AUDITORIA"
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,11084951.24,44903515,SERVICOS DE CONSULT.ASSESS.PARA INVESTIMENTO
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,453493.0,44903999,OUTROS SERVICOS DE TERCEIROS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,4553965.04,44904062,AQUISIçãO DE SOFTWARE
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,1152869.15,44905110,ESTUDOS E PROJETOS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,19990071.69,44905111,GERENCIAMENTO DE OBRAS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,781817542.49,44905130,EXECUCAO DE OBRAS E INSTALACOES
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,4833868.55,44905210,VEICULOS DIVERSOS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,439220.27,44905211,TRENS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,8784841.48,44905220,EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,2138026.23,44905232,MOBILIARIO EM GERAL
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,306012.66,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,16868436.54,44905235,"EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO"
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,233445.0,44909205,OBRAS E INSTALACOES
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,590564551.39,45906510,SUBSCRICAO DE ACOES-INVESTIMENTOS
007 - OP.CRED.E CONTRIB.DO EXTERIOR-DOT.INIC.CR.SU,46441531.83,45916510,SUBSCRICAO DE ACOES-INVESTIMENTOS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,11420695.81,31901111,PESSOAL CIVIL PAGO PELO DDPE
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,8579303.19,31901133,VENCITOS.ATRASADOS-OUTR.PODERES E MINIST.PUB
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,637170.82,33903010,GENEROS ALIMENTICIOS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,75950.0,33903012,"MATERIAL DE CAMA, MESA E BANHO"
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,19895.0,33903013,"MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA"
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,5560.0,33903014,MATERIAL DE LIMPEZA
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,265430.5,33903015,ARTIGOS DE HIGIENE PESSOAL
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,8481.8,33903016,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,59620.0,33903022,DIESEL AUTOMOTIVO
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,66742518.02,33903030,MEDICAMENTOS E INSUMOS FARMACEUTICOS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,6640885.76,33903031,"MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO"
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,1219579.36,33903032,MATERIAL DE USO LABORATORIAL
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,16061565.23,33903035,MEDICAMENTOS FORNECIDOS POR DECISãO JUDICIAL
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,3899448.35,33903036,OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,13256.0,33903040,MATERIAL EDUCATIVO E CULTURAL
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,54111.72,33903041,MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,840777.81,33903050,PECAS DE REPOSICAO E ACESSORIOS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,120.0,33903051,FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,3225.0,33903052,MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,86625.86,33903054,MATERIAL INSTALACAO ELETRICA E ELETRONICA
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,66739.66,33903060,MATERIAIS E SUPRIMENTOS DE INFORMATICA
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,55781.2,33903061,PECAS E ACESSOR.E COMPONENTES DE INFORMATICA
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,5530.0,33903063,"FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT"
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,2574370.64,33903066,MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,1040.0,33903090,OUTROS MATERIAIS DE CONSUMO
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,165000000.0,33903975,CONTRATOS DE GESTAO-LEI COMPL.846/98 ALT.POS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,17236.0,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,16730.0,33903999,OUTROS SERVICOS DE TERCEIROS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,7372145.32,33904090,SERVIçOS DE TECNOLOGIA DA INFORMAçãO
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,30480.0,44904062,AQUISIçãO DE SOFTWARE
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,523859.56,44905110,ESTUDOS E PROJETOS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,86302.89,44905111,GERENCIAMENTO DE OBRAS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,407908883.58,44905130,EXECUCAO DE OBRAS E INSTALACOES
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,234025824.9,44905210,VEICULOS DIVERSOS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,26951025.63,44905220,EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,114720.0,44905231,MAQUINAS E MOTORES
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,4648700.05,44905232,MOBILIARIO EM GERAL
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,236175.64,44905233,"MATERIAL EDUCATIVO,CULTURAL E RECREATIVO"
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,50165538.61,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,10947724.65,44905235,"EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO"
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,52763888.29,44905236,ARMAMENTOS
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,67567.0,44905242,AQUISICAO DE SOFTWARE PRONTO
041 - TESOURO - CREDITO POR SUPERAVIT FINANCEIRO,337113920.72,46907110,AMORTIZ.DA DIVIDA INTERNA CONTRATADA
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,45367.88,31900124,COMPLEMENTACAO DE APOSENTADORIA
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,2979661.46,31901112,PESSOAL CIVIL PAGO PELA UNIDADE
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,59296.0,31901129,PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,161042.54,31901131,PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,218693.17,31901313,FUNDO DE GARANTIA POR TEMPO DE SERVICO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,3677.51,31901321,FGTS-13 SALARIO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,615629.32,31901323,PREVIDENCIA SOCIAL/PESSOAL CLT
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,78408727.78,31911301,CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,216365188.9,31911302,CONTRIB ESTADO P/COBERTURA INSUF FIN-SPPREV
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,8036.96,33901401,DIARIAS PESSOAL CIVIL
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,249778.46,33901501,DIARIAS PESSOAL MILITAR
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,133438.28,33903025,GASOLINA AUTOMOTIVA-REEMBOLSO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,3181625.72,33903027,ETANOL AUTOMOTIVO-REEMBOLSO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,4005714.0,33903062,MUNICOES E EXPLOSIVOS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,190121.6,33903063,"FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT"
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,807375.12,33903342,PASSAGENS AEREAS        EXERCICIO ANTERIOR.
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,21776.12,33903343,"LOCACAO DE VEICULOS,AERONAVES E OUTROS"
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,3274.82,33903344,VALE-TRANSPORTE
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,507712.7,33903906,VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,16500.0,33903919,LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,600.66,33903936,"DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO"
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,6331485.23,33903960,REALIZACAO DE CONCURSO PUBLICO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,454978.92,33903961,CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,1537.88,33903963,"INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI"
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,12534.8,33903979,CONSERVACAO E MANUTENCAO DE IMOVEIS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,50886.04,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,3462672.74,33903985,SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,197493.83,33903995,MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,4617070.17,33903999,OUTROS SERVICOS DE TERCEIROS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,3318520.95,33904010,ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,172254.4,33904014,LOCAçãO DE EQUIPAMENTOS DE TI
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,24042193.4,33904090,SERVIçOS DE TECNOLOGIA DA INFORMAçãO
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,418851.0,33905011,ENERGIA ELETRICA
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,47978.08,33905012,TELEFONIA FIXA
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,165000.0,33905013,AGUA E ESGOTOS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,4398234.24,33909220,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,783299.7,33909313,AJUDA DE CUSTO-PESSOAL MILITAR
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,384796.8,33909315,AJUDA DE CUSTO-PESSOAL CIVIL
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,703296.55,44903999,OUTROS SERVICOS DE TERCEIROS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,2934801.39,44905110,ESTUDOS E PROJETOS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,17412205.91,44905111,GERENCIAMENTO DE OBRAS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,70403.07,44905112,INSTALACOES
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,124866950.92,44905130,EXECUCAO DE OBRAS E INSTALACOES
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,1303997.99,44905131,DESAPROPRIACOES
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,1990000.0,44905210,VEICULOS DIVERSOS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,3706061.9,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,13696000.0,44905236,ARMAMENTOS
042 - REC.VINC.ESTADUAIS-CRED.SUPERAVIT FINANCEIRO,869123.75,44909201,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,8076500.0,31900119,ATRASADOS-OUTROS PODERES/MINIST.PUBLICO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,731500.0,31901133,VENCITOS.ATRASADOS-OUTR.PODERES E MINIST.PUB
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,231591.71,33901401,DIARIAS PESSOAL CIVIL
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,78600.0,33902001,AUXILIO FINAN.A PESQUISADORES-PESQ.INDIVIDUA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,20118.58,33903010,GENEROS ALIMENTICIOS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,75.96,33903012,"MATERIAL DE CAMA, MESA E BANHO"
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,24371.19,33903013,"MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA"
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,9233.96,33903014,MATERIAL DE LIMPEZA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,33497.08,33903015,ARTIGOS DE HIGIENE PESSOAL
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,9238.28,33903016,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,9394.3,33903019,LUBRIFICANTE AUTOMOTIVO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,200.0,33903021,GASOLINA AUTOMOTIVA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,498948.4,33903022,DIESEL AUTOMOTIVO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,25472.6,33903024,OUTROS COMBUSTIVEIS E LUBRIFICANTES
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,45977.27,33903025,GASOLINA AUTOMOTIVA-REEMBOLSO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,92246.95,33903027,ETANOL AUTOMOTIVO-REEMBOLSO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,143193.92,33903028,DIESEL AUTOMOTIVO-REEMBOLSO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,497.33,33903029,OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,617.75,33903031,"MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO"
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,176662.43,33903032,MATERIAL DE USO LABORATORIAL
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,79355.42,33903034,MATERIAL DE USO VETERINARIO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,622.5,33903039,MATERIAL ESPORTIVO E DE LAZER
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,10595.0,33903040,MATERIAL EDUCATIVO E CULTURAL
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,4197.33,33903041,MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,78451.6,33903050,PECAS DE REPOSICAO E ACESSORIOS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,5666.05,33903051,FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,105677.45,33903052,MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,28487.98,33903054,MATERIAL INSTALACAO ELETRICA E ELETRONICA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,550.0,33903055,MATERIAL PARA TELECOMUNICACOES
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,4180.0,33903060,MATERIAIS E SUPRIMENTOS DE INFORMATICA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,4439.0,33903061,PECAS E ACESSOR.E COMPONENTES DE INFORMATICA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,15000.0,33903063,"FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT"
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,1045.0,33903066,MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,371440.08,33903081,ALIMENTOS PARA ANIMAIS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,27894.14,33903082,SEMENTES E MUDAS DE PLANTAS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,337770.96,33903090,OUTROS MATERIAIS DE CONSUMO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,239679.06,33903342,PASSAGENS AEREAS        EXERCICIO ANTERIOR.
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,26910.0,33903343,"LOCACAO DE VEICULOS,AERONAVES E OUTROS"
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,57184.12,33903345,OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,2470.0,33903346,LOCOMOCAO DE SERVIDORES
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,678534.35,33903611,OUTRAS REMUNERACOES DE SERVICOS PESSOAIS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,8830.0,33903612,ENCARGOS SOCIAIS E OBRIGACOES FISCAIS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,361472.42,33903795,SERVICOS DE VIGILANCIA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,5792.45,33903796,SERVICOS DE LIMPEZA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,81749.8,33903799,OUTROS SERVICOS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,31006.56,33903915,LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,187.2,33903918,PROPAGANDA/PUBLICIDADE
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,4810.0,33903919,LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,792.4,33903925,SERVICOS DE CORREIOS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,66173.81,33903936,"DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO"
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,31799.25,33903952,PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,32800.0,33903953,"PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA"
043 - F.E.D - CREDITO POR SUPERAVIT FINANCEIRO,480.0,33903955,INSCRICOES EM EVENTOS DIVERSOS
